province,lat,lng,operators,awn_license_no,awn_station_code,nt_license_no,nt_station_code,tuc_license_no,tuc_station_code
นครราชสีมา,15.68111,102.240277,AWN,060365065219,874837,,,,
ชัยภูมิ,15.463333,101.4625,AWN,060365033795,807351 หนองกระโจม-เทพสถิต,,,,
นครราชสีมา,14.918888,102.160555,AWN|NT,060364165264,808009 บมจ.ชินเอ-คาทาโอกะ แคสติ้งประเทศไทย,060366002563,808009_SHEIK,,
นครราชสีมา,15.003055,102.11861,AWN|NT,060364165265,808082 เดอะเชนซ์ รีแลคซ์ คอนโด,060366005161,808082_TCHRL,,
ชัยภูมิ,15.395833,101.455,AWN|NT,060364165268|060356016889|060364151713,อาคารทันตกรรม)|877023 เทพสถิต|877023 เทพสถิต,060360119425,877023_TEPTM,,
นครราชสีมา,14.972777,102.098333,AWN|NT,060364165269,808096ลานจอดรถศาลากลางจังหวัดนครราชสีมา,060366002569,808096_PSLKN,,
นครราชสีมา,14.945833,102.087221,AWN|NT,060364165270|060365109057,874662 หน้าหอประชุมกองบิน1|874662 หลังอาคารแผนกช่างอากาศ,060366002725,874662_WOADT,,
นครราชสีมา,14.959166,102.178332,AWN|NT,060364165271,874741,060366005235,874741RMKNR,,
นครราชสีมา,14.956944,102.044999,AWN|NT,060364120056,808076 ลานไทมุง ตลาดเซฟวัน,060366005160,808076_LTMSO,,
ชัยภูมิ,16.594166,101.961666,AWN,060365026280,807349 โนนหว้านไพร-คอนสาร,,,,
ชัยภูมิ,15.618332,101.660555,AWN,060365026281,807353,,,,
ชัยภูมิ,15.873054,101.894166,AWN,060365026282,807361วัดห้วยยางราษฎร์บํารุง,,,,
ชัยภูมิ,15.756666,101.890277,AWN,060365026283,807362 โนนส้มมอ-บ้านเขว้า,,,,
ชัยภูมิ,15.801111,101.369443,AWN,060365026284,807369,,,,
นครราชสีมา,15.177499,102.8075,AWN|NT,060365026285,808702 วัดหนองแวงใหญ่-ตลาดไทร,060366005175,808702_WNWYT,,
ชัยภูมิ,15.884721,101.698888,AWN,060365026292,807359 หนองกรองแก้ว-หนองบัวระเหว,,,,
นครราชสีมา,14.883888,101.724721,AWN,060364143529,874092,,,,
นครราชสีมา,14.974999,102.094166,AWN|NT,060364143530|060367072066,874293 ถนนโพธิ์กลาง-ครราชสีมา|874293 ถนนโพธิ์กลาง-ครราชสีมา,060366002687,874293_PKRNR,,
นครราชสีมา,15.535833,102.722777,AWN,060364143533,872826 เทสโก้ โลตัส ประทาย,,,,
นครราชสีมา,14.992777,102.120554,AWN|NT,060364143534|060363058411,872828ดิอิมพีเรียลโฮเทลแอนด์คอนเวนชั่นเซ็นเตอร์|872828 ข้างโรงแรมอิมพิเรียลโคราช,060366005039,872828_IPRHC,,
นครราชสีมา,14.786388,101.546666,AWN|NT,060364143535|060365096455,874258|874258,060366002686,874258_TBHKT,,
ชัยภูมิ,16.08361,102.24611,AWN|NT,060361155278,877718 บ้านแสงเจริญ,060366001382,877718_BSCKK,,
นครราชสีมา,14.9625,102.136388,AWN|NT,060361155283,872128 ตลาดแม่กร,060366001338,872128_MKDKN,,
นครราชสีมา,14.753055,101.440833,AWN|NT,060361155284,872140 บ้านพรหมประดิษฐ์,060366001339,872140_BPPCG,,
นครราชสีมา,14.880832,101.825554,AWN|NT,060361155285,872141 ชุมชนแสงไทยประปา,060366001340,872141_CSTPS,,
นครราชสีมา,14.707777,101.409166,AWN,060361155286,872143บ้านหนองกะจะ,,,,
นครราชสีมา,15.049166,102.117777,AWN|NT,060361155287,872191 ศูนย์การศึกษาพิเศษ - จอหอ,060366001343,872191_SECJH,,
ชัยภูมิ,15.92361,101.855555,AWN,060361155291,877697 วัดบ้านชีลองใต้-เมืองชัยภูมิ,,,,
ชัยภูมิ,16.221666,102.218888,AWN,060361155292,877698 บ้านฝายพญานาค,,,,
นครราชสีมา,14.421943,102.456666,AWN|NT,060361105938|060364151693,872155 บ้านบัวหลวง|872155บ้านบัวหลวง-เสิงสาง,060366002652,872155_BBLSS,,
ชัยภูมิ,15.764444,102.002222,AWN,060361105939,877683 หนองนาแซง,,,,
ชัยภูมิ,15.49861,101.610277,AWN,060361105940,877684 บ้านเกาะมะนาว,,,,
ชัยภูมิ,16.411944,102.397221,AWN|NT,060361105941|060369024852,877686 บ้านสามพาด|877686 บ้านสามพาด-บ้านแท่น,060364012984,877686_BSPBT,,
นครราชสีมา,14.53611,101.371666,AWN|NT,060361098215|060363087243,871990สามแยกบ้านกุดคล้า-ปากช่อง|871990 สามแยกบ้านกุดคล้า,060364012941,871990_SYKPC,,
นครราชสีมา,15.059722,102.179166,AWN,060361098216,872049หมู่บ้าน ศรีพัฒนาม.4,,,,
นครราชสีมา,15.332777,102.252777,AWN|NT|TUC,060361098246,871303 ขามเฒ่า-โนนสูง,060363132524,NMA0254-L23,060357000926,NMA0254-U21
นครราชสีมา,14.6025,101.574443,AWN|NT,060361098247,871962 ศูนย์ฝึกการรบพิเศษปากช่อง,060366002648,871962_PCSCT,,
นครราชสีมา,14.684166,101.451388,AWN|NT,060363106151|060357009793,870009 บ้านคลองทราย-หนองสาหร่าย|870009 บ้านคลองทราย-หนองสาหร่าย,060361127392,870009_KSNSR,,
นครราชสีมา,14.587221,101.307222,AWN|NT,060363106152|060357055325,870025 ธารมงคล-ปากช่อง|870025 ธารมงคล-ปากช่อง,060366001287,870025_TMKPC,,
นครราชสีมา,14.9625,102.106666,AWN|NT,060363106153|060357083990,870146 วัดศาลาเย็น|870146 วัดศาลาเย็น,060366001291,870146_WSLYN,,
นครราชสีมา,14.984166,102.100555,AWN|NT|TUC,060363106154|060359052071,870149|870149,060366001292,870149_MSDMN,060364028522,NKRA075
นครราชสีมา,14.603055,101.365,AWN|NT,060363106155|060357084197,870232 ภูจันทรา เขาใหญ่)|870232 ภูจันทรา เขาใหญ่),060360257649,870232_PJDKY,,
นครราชสีมา,14.715,101.348333,AWN|NT,060363106156|060357084201,870236|870236 บ้านกอก-ปากช่อง,060360257651,870236_BKKPC,,
นครราชสีมา,14.735555,101.368888,AWN|NT,060363106157|060357084202,870237|870237 หนองกะโตวา-ปากช่อง,060360257652,870237_NTWPC,,
นครราชสีมา,14.918054,101.99111,AWN,060363106158|060358006513,870319 หนองขอน-อ่างห้วยยาง|870319 หนองขอน-อ่างห้วยยาง,,,,
นครราชสีมา,14.954166,102.095555,AWN|NT,060363106159|060359052073,870431 ศูนย์การเรียนรู้ ค่ายสุรนารี|870431 ศูนย์การเรียนรู้ ค่ายสุรนารี,060366001296,870431_SRLCT,,
นครราชสีมา,14.665,101.434444,AWN|NT,060363106160|060359017516,870467|870467 ปตท.หจก.ปากช่องไฮเวย์,060363058856,870467_PTPHW,,
นครราชสีมา,14.698055,101.408333,AWN|NT,060363106161|060359046647,870468 ปตท.บจ.โอเคปากช่อง|870468 ปตท.บจ.โอเคปากช่อง,060363058857,870468_PTOKP,,
นครราชสีมา,14.976943,102.159722,AWN|NT,060363106162|060358058110,870618 บ้านพระหมู่4-มะเริง|870618 บ้านพระหมู่4-มะเริง,060363058888,870618_BPMRG,,
นครราชสีมา,14.586944,101.373054,AWN|NT,060363106163|060360205726,871322 หนองมะกรูด-หนองน้ำแดง|871322 หนองมะกรูด-หนองน้ำแดง,060361127450,871322_NMKND,,
นครราชสีมา,14.908333,102.077221,AWN|NT,060363106164,871393,060366001315,871393_SOIRS,,
นครราชสีมา,14.541388,101.412222,AWN|NT,060363106165|060361172768,872249 เบลล์วิลล่ารีสอร์ท|872249เบลล์วิลล่ารีสอร์ท-เขาใหญ่),060364012945,872249_BVLRK,,
นครราชสีมา,14.989999,102.112777,AWN|NT,060363106167|060356001391,878057 สนามกีฬากลางนครราชสีมา|878057 สนามกีฬากลางนครราชสีมา,060360205060,878057_NMSDM,,
นครราชสีมา,14.6075,101.444444,AWN|NT,060363106168|060356012017,878242 โบนันซ่า เขาใหญ่)|878242 โบนันซ่า เขาใหญ่),060360257690,878242_BONZM,,
นครราชสีมา,14.583054,101.399444,AWN|NT,060363106169|060356002594,878265 วัดถ้ำเพชรพิมาน|878265 วัดถ้ำเพชรพิมาน,060360257693,878265_WTPMM,,
นครราชสีมา,14.569721,101.293333,AWN|NT,060363106170|060356012021,878377 เขาวงจันทร์ - โศกลึก|878377 เขาวงจันทร์ - โศกลึก,060360257696,878377_KWCSM,,
นครราชสีมา,14.884166,101.849444,AWN|NT,060363106171|060356012027,878468|878468 โรงงานซีเกท,060361127818,878468_SGFYM,,
นครราชสีมา,14.949166,102.085277,AWN|NT,060363106172|060357038318,878552|878552,060366001386,878552_CSDCM,,
นครราชสีมา,14.948888,102.091666,AWN|NT,060363106173|060357032174,878555|878555,060366001388,878555_AACAM,,
นครราชสีมา,14.711666,101.485277,AWN|NT,060363106174|060357032175,878556 ศูนย์ฝึกสุนัขทหาร-ปากช่อง|878556 ศูนย์ฝึกสุนัขทหาร-ปากช่อง,,,,
นครราชสีมา,14.540277,101.346666,AWN|NT,060363106175|060357055333,878571|878571,060360205113,878571_KSPCM,,
นครราชสีมา,14.749721,101.511944,AWN|NT|TUC,060363106176|060356012032,878573 วัดไตรรัตน์ อ.ปากช่อง|878573 วัดไตรรัตน์ อ.ปากช่อง,060360119866,878573_WTPCM,060367026884|060357067960,NKR0064|NKR0064
นครราชสีมา,14.985833,102.1,AWN|NT|TUC,060363106177|060359052084,878620|878620 มหาราช คาร์ปาร์ค,,,060366014080,NKR7158
นครราชสีมา,14.676943,101.367221,AWN|NT,060363106178|060357038162,878804|878804 คลองตาลอง-ปากช่อง,060361127842,878804_KTLPC,,
นครราชสีมา,14.592499,101.451111,AWN|NT,060363106179|060357055515,878908 หมู่บ้านโบนันซ่า-ปากช่อง|878908 หมู่บ้านโบนันซ่า-ปากช่อง,060360257725,878908_BNZPC,,
นครราชสีมา,14.932499,102.111111,AWN|NT|TUC,060363106180|060357055520,878948 หนองไผ่พัฒนา หมู่ 10|878948 หนองไผ่พัฒนา หมู่ 10,060360205146,878948_NPPTN,060358056808|060367030103,NKR1920|NKR1920
นครราชสีมา,14.914166,102.111944,AWN|NT,060363106181|060357084259,878976 หลัง อบต.โพธิ์กลาง|878976 หลัง อบต.โพธิ์กลาง,060360205616,878976_LOBTP,,
นครราชสีมา,15.02111,102.094721,AWN|NT,060363100145|060356003126,878300 วัดป่าหนองหญ้างาม|,060360118854,878300_WNGAM,,
นครราชสีมา,14.962222,102.113055,AWN|NT,060363100146|060356001408,878307 หัวทะเล|878307 หัวทะเล,060360205087,878307_HUTAM,,
นครราชสีมา,14.938888,102.041944,AWN|NT,060363100147|060356002595,878310 สนามกีฬาภาคตะวันออกเฉียงเหนือ|,060360118855,878310_NESDM,,
นครราชสีมา,14.574443,101.365,AWN|NT,060363100148|060356002596,878317 สักภูเดือนรีสอร์ท|,060360257694,878317_SPHDM,,
นครราชสีมา,14.717777,101.365,AWN|NT,060363100149|060356001831,878326 ภูตะวันรีสอร์ท|,060360257695,878326_PHWRM,,
นครราชสีมา,14.974443,102.11,AWN|NT,060363100150|060356003136,878345 วัดบูรณ์|878345 วัดบูรณ์,060360205090,878345_WBONM,,
นครราชสีมา,14.985555,102.111944,AWN|NT,060363100151|060356001592,878348 หน้าราชภัฏนครราชสีมา|878348 หน้าราชภัฏนครราชสีมา,060360205091,878348_FRCPM,,
นครราชสีมา,14.980832,102.080554,AWN|NT,060363100152|060356002597,878349 แป๊ะกู๋)|878349 แป๊ะกู๋),060360205092,878349_PAKHM,,
นครราชสีมา,15.035833,102.122777,AWN|NT,060363100153|060356001593,878350 บ้านระกาย|878350 บ้านระกาย,060360118860,878350_BRGUM,,
